PHASE,EDA_MAX,EDA_MIN,EDA_MEAN,EDA_MEDIAN,EDA_MODE,EDA_SD,HR_MAX,HR_MIN,HR_MEAN,HR_MEDIAN,HR_MODE,HR_SD,SKT_MAX,SKT_MIN,SKT_MEAN,SKT_MEDIAN,SKT_MODE,SKT_SD,BVP_MAX,BVP_MIN,BVP_MEAN,BVP_MEDIAN,BVP_MODE,BVP_SD
1 -> 2,3.2490180000000017,3.249017999999999,3.2490180000000004,3.249018000000001,3.2490180000000017,1.1749496091904413e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,-8.09,-16.48,-11.98,-11.675,-16.48,3.1521500598797645
1 -> 2,3.2490180000000017,3.249017999999999,3.2490180000000004,3.249018000000001,3.2490180000000017,1.1749496091904413e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,-8.09,-16.48,-11.98,-11.675,-16.48,3.1521500598797645
1 -> 2,3.2490180000000017,3.249017999999999,3.2490180000000004,3.249018000000001,3.2490180000000017,1.1749496091904413e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,-19.82,-23.67,-22.2175,-22.689999999999998,-23.67,1.4508165804125623
1 -> 2,3.2490180000000017,3.249017999999999,3.2490180000000004,3.249018000000001,3.2490180000000017,1.1749496091904413e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,-19.82,-23.67,-22.2175,-22.689999999999998,-23.67,1.4508165804125623
1 -> 2,3.2490180000000017,3.249017999999999,3.2490180000000004,3.249018000000001,3.2490180000000017,1.1749496091904413e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,-1.75,-20.01,-11.4,-11.92,-20.01,6.853707026128269
1 -> 2,3.2490180000000017,3.249017999999999,3.2490180000000004,3.249018000000001,3.2490180000000017,1.1749496091904413e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,-1.75,-20.01,-11.4,-11.92,-20.01,6.853707026128269
1 -> 2,3.2490180000000017,3.249017999999999,3.2490180000000004,3.249018000000001,3.2490180000000017,1.1749496091904413e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,21.48,5.2,13.807500000000001,14.275,5.2,6.090030274965799
1 -> 2,3.2490180000000017,3.249017999999999,3.2490180000000004,3.249018000000001,3.2490180000000017,1.1749496091904413e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,21.48,5.2,13.807500000000001,14.275,5.2,6.090030274965799
1 -> 2,3.243897000000002,3.2438969999999996,3.2438970000000005,3.243897000000001,3.243897000000002,1.0648885158809838e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,28.64,24.96,27.3975,27.995,24.96,1.498372033241411
1 -> 2,3.243897000000002,3.2438969999999996,3.2438970000000005,3.243897000000001,3.243897000000002,1.0648885158809838e-15,55.0,55.0,55.0,55.0,55.0,0.0,34.97000000000001,34.97,34.97000000000001,34.97000000000001,34.97000000000001,7.105427357601002e-15,28.64,24.96,27.3975,27.995,24.96,1.498372033241411
